latitude,longitude,speed,rpm,fuel_level,ignition_status,battery_level,satellites_used,timestamp,gps_id,distance_from_last
-6.86277,107.70202,27,,,,13.0,11,2025-07-14T16:27:02.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86277,107.70238,16,,,,13.5,12,2025-07-14T16:27:09.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86259,107.70274,10,,,,12.1,8,2025-07-14T16:27:17.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86210,107.70291,10,,,,13.0,12,2025-07-14T16:27:24.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86220,107.70246,32,,,,12.8,10,2025-07-14T16:27:30.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86265,107.70242,44,,,,13.3,6,2025-07-14T16:27:38.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86239,107.70273,50,,,,12.7,11,2025-07-14T16:27:46.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86271,107.70295,90,,,,13.2,8,2025-07-14T16:27:56.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86265,107.70286,89,,,,12.9,10,2025-07-14T16:28:08.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86307,107.70264,1,,,,12.4,11,2025-07-14T16:28:22.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86337,107.70268,32,,,,12.1,8,2025-07-14T16:28:31.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86386,107.70295,91,,,,13.1,7,2025-07-14T16:28:46.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86340,107.70290,10,,,,12.8,10,2025-07-14T16:28:51.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86299,107.70338,5,,,,13.3,10,2025-07-14T16:28:56.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86272,107.70289,12,,,,13.4,7,2025-07-14T16:29:02.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86305,107.70291,90,,,,12.9,11,2025-07-14T16:29:14.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86295,107.70298,60,,,,12.3,11,2025-07-14T16:29:29.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86311,107.70270,18,,,,13.1,12,2025-07-14T16:29:37.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86268,107.70258,14,,,,12.5,5,2025-07-14T16:29:52.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86252,107.70236,41,,,,12.7,10,2025-07-14T16:30:05.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86252,107.70280,38,,,,13.3,10,2025-07-14T16:30:12.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86215,107.70274,89,,,,13.0,7,2025-07-14T16:30:23.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86262,107.70253,75,,,,12.9,11,2025-07-14T16:30:31.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86308,107.70268,4,,,,12.4,5,2025-07-14T16:30:43.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86309,107.70280,78,,,,13.2,12,2025-07-14T16:30:53.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86344,107.70329,75,,,,13.4,9,2025-07-14T16:30:59.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86369,107.70361,35,,,,13.2,9,2025-07-14T16:31:07.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86378,107.70349,18,,,,12.9,8,2025-07-14T16:31:18.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86354,107.70371,38,,,,12.2,12,2025-07-14T16:31:30.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86375,107.70331,73,,,,13.3,7,2025-07-14T16:31:44.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86364,107.70375,59,,,,12.7,7,2025-07-14T16:31:50.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86324,107.70382,74,,,,12.1,8,2025-07-14T16:32:04.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86279,107.70418,3,,,,13.2,11,2025-07-14T16:32:13.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86280,107.70391,42,,,,12.3,10,2025-07-14T16:32:18.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86289,107.70402,36,,,,12.5,6,2025-07-14T16:32:27.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86319,107.70426,93,,,,13.3,9,2025-07-14T16:32:36.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86276,107.70377,69,,,,12.3,6,2025-07-14T16:32:46.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86262,107.70350,48,,,,12.6,6,2025-07-14T16:32:58.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86225,107.70344,26,,,,13.5,11,2025-07-14T16:33:11.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86211,107.70360,87,,,,13.4,6,2025-07-14T16:33:19.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86183,107.70342,52,,,,13.4,10,2025-07-14T16:33:28.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86227,107.70292,86,,,,12.9,11,2025-07-14T16:33:43.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86220,107.70276,38,,,,13.5,11,2025-07-14T16:33:54.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86241,107.70281,48,,,,12.8,11,2025-07-14T16:33:59.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86243,107.70326,67,,,,12.3,9,2025-07-14T16:34:06.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86285,107.70372,87,,,,12.9,8,2025-07-14T16:34:13.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86328,107.70377,2,,,,13.2,6,2025-07-14T16:34:27.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86315,107.70405,77,,,,13.4,8,2025-07-14T16:34:40.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86345,107.70432,7,,,,13.1,11,2025-07-14T16:34:52.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86392,107.70459,40,,,,12.8,11,2025-07-14T16:35:07.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86393,107.70461,65,,,,13.0,7,2025-07-14T16:35:18.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86358,107.70482,52,,,,12.3,10,2025-07-14T16:35:27.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86335,107.70472,68,,,,12.3,6,2025-07-14T16:35:42.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86301,107.70427,100,,,,13.2,9,2025-07-14T16:35:57.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86332,107.70474,13,,,,12.3,6,2025-07-14T16:36:07.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86289,107.70486,81,,,,12.3,7,2025-07-14T16:36:19.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86331,107.70535,2,,,,12.9,10,2025-07-14T16:36:30.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86332,107.70568,43,,,,12.6,6,2025-07-14T16:36:41.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86317,107.70606,16,,,,13.0,12,2025-07-14T16:36:52.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86297,107.70610,80,,,,12.2,12,2025-07-14T16:37:05.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86248,107.70649,33,,,,12.6,5,2025-07-14T16:37:19.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-7.01362,107.54551,43,,,,13.2,11,2025-07-14T16:20:15.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01393,107.54552,48,,,,12.1,9,2025-07-14T16:20:27.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01391,107.54529,14,,,,13.2,9,2025-07-14T16:20:37.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01391,107.54520,29,,,,13.2,6,2025-07-14T16:20:50.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01418,107.54548,63,,,,12.7,11,2025-07-14T16:21:03.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01407,107.54502,64,,,,12.2,6,2025-07-14T16:21:14.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01421,107.54521,28,,,,13.1,6,2025-07-14T16:21:21.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01463,107.54524,65,,,,12.8,8,2025-07-14T16:21:33.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01441,107.54482,80,,,,12.7,5,2025-07-14T16:21:42.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01424,107.54527,29,,,,13.4,11,2025-07-14T16:21:56.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01469,107.54492,67,,,,13.0,11,2025-07-14T16:22:10.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01435,107.54449,75,,,,12.5,8,2025-07-14T16:22:20.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01410,107.54458,20,,,,12.3,7,2025-07-14T16:22:31.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01390,107.54433,80,,,,12.3,5,2025-07-14T16:22:46.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01377,107.54389,5,,,,12.3,9,2025-07-14T16:23:01.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01368,107.54391,48,,,,13.5,12,2025-07-14T16:23:13.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01392,107.54428,78,,,,12.1,5,2025-07-14T16:23:25.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01385,107.54406,39,,,,13.2,8,2025-07-14T16:23:32.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01414,107.54372,44,,,,13.0,9,2025-07-14T16:23:43.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01456,107.54377,78,,,,13.1,5,2025-07-14T16:23:56.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01434,107.54383,46,,,,12.4,11,2025-07-14T16:24:09.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01484,107.54340,78,,,,13.1,5,2025-07-14T16:24:15.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01517,107.54377,97,,,,13.4,7,2025-07-14T16:24:23.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01543,107.54421,63,,,,13.0,10,2025-07-14T16:24:32.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01530,107.54402,50,,,,12.1,11,2025-07-14T16:24:39.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01572,107.54357,67,,,,12.5,5,2025-07-14T16:24:47.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01563,107.54383,0,,,,12.4,10,2025-07-14T16:24:52.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01582,107.54429,79,,,,13.2,11,2025-07-14T16:25:04.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01622,107.54457,26,,,,13.1,7,2025-07-14T16:25:13.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01605,107.54502,3,,,,12.3,12,2025-07-14T16:25:19.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01572,107.54522,82,,,,13.4,10,2025-07-14T16:25:29.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01546,107.54475,26,,,,13.2,5,2025-07-14T16:25:41.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01585,107.54496,43,,,,12.7,7,2025-07-14T16:25:48.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01567,107.54492,14,,,,12.8,11,2025-07-14T16:25:59.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01600,107.54537,39,,,,13.3,5,2025-07-14T16:26:14.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01581,107.54524,18,,,,12.1,5,2025-07-14T16:26:28.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01532,107.54574,22,,,,12.5,7,2025-07-14T16:26:41.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01489,107.54525,5,,,,12.7,7,2025-07-14T16:26:48.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01474,107.54540,93,,,,13.0,7,2025-07-14T16:26:57.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01502,107.54536,2,,,,13.3,9,2025-07-14T16:27:06.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01547,107.54566,49,,,,13.3,8,2025-07-14T16:27:20.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01561,107.54598,22,,,,12.8,9,2025-07-14T16:27:32.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01582,107.54608,79,,,,12.7,10,2025-07-14T16:27:39.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01595,107.54608,56,,,,13.0,10,2025-07-14T16:27:48.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01641,107.54561,50,,,,12.8,10,2025-07-14T16:28:01.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01647,107.54512,13,,,,12.5,6,2025-07-14T16:28:08.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01653,107.54555,50,,,,12.5,12,2025-07-14T16:28:20.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01603,107.54600,10,,,,12.2,6,2025-07-14T16:28:32.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01601,107.54647,21,,,,12.4,6,2025-07-14T16:28:47.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01608,107.54696,18,,,,13.4,9,2025-07-14T16:28:57.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01616,107.54662,82,,,,12.5,12,2025-07-14T16:29:05.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01654,107.54706,40,,,,13.0,5,2025-07-14T16:29:18.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01647,107.54746,34,,,,13.2,5,2025-07-14T16:29:23.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01640,107.54749,71,,,,12.6,6,2025-07-14T16:29:38.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01669,107.54796,77,,,,12.1,9,2025-07-14T16:29:45.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01678,107.54789,57,,,,12.8,11,2025-07-14T16:30:00.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01715,107.54818,77,,,,12.7,10,2025-07-14T16:30:10.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01731,107.54857,35,,,,12.3,5,2025-07-14T16:30:19.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01715,107.54814,56,,,,12.4,7,2025-07-14T16:30:26.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01683,107.54860,77,,,,13.1,6,2025-07-14T16:30:34.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01732,107.54890,18,,,,13.2,10,2025-07-14T16:30:42.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01729,107.54843,22,,,,13.5,5,2025-07-14T16:30:50.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01737,107.54807,62,,,,13.2,7,2025-07-14T16:30:56.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01732,107.54770,56,,,,12.9,6,2025-07-14T16:31:11.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01723,107.54725,40,,,,13.3,6,2025-07-14T16:31:17.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01772,107.54758,62,,,,13.3,5,2025-07-14T16:31:24.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01794,107.54711,0,,,,13.1,12,2025-07-14T16:31:39.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01812,107.54757,7,,,,12.2,10,2025-07-14T16:31:44.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01838,107.54798,74,,,,12.6,9,2025-07-14T16:31:49.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01831,107.54826,25,,,,12.8,11,2025-07-14T16:32:01.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01790,107.54788,78,,,,12.8,12,2025-07-14T16:32:09.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01775,107.54828,47,,,,12.8,10,2025-07-14T16:32:20.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01800,107.54795,9,,,,12.5,6,2025-07-14T16:32:32.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01776,107.54803,96,,,,12.5,8,2025-07-14T16:32:38.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01794,107.54797,49,,,,12.4,10,2025-07-14T16:32:45.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01749,107.54796,32,,,,12.2,10,2025-07-14T16:32:53.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01770,107.54792,80,,,,13.3,7,2025-07-14T16:32:58.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01763,107.54836,86,,,,13.1,5,2025-07-14T16:33:11.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01810,107.54872,75,,,,12.6,11,2025-07-14T16:33:19.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01840,107.54849,32,,,,12.8,10,2025-07-14T16:33:34.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01806,107.54815,72,,,,12.2,10,2025-07-14T16:33:49.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01836,107.54773,58,,,,12.3,8,2025-07-14T16:33:57.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01879,107.54776,2,,,,12.2,9,2025-07-14T16:34:06.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01833,107.54743,15,,,,12.7,10,2025-07-14T16:34:20.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01786,107.54768,8,,,,12.6,6,2025-07-14T16:34:26.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01751,107.54795,56,,,,13.3,11,2025-07-14T16:34:31.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01784,107.54747,17,,,,12.4,7,2025-07-14T16:34:42.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01801,107.54719,91,,,,12.8,10,2025-07-14T16:34:53.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01764,107.54670,74,,,,13.1,6,2025-07-14T16:35:02.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01808,107.54654,83,,,,13.2,6,2025-07-14T16:35:13.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01850,107.54651,6,,,,12.1,9,2025-07-14T16:35:20.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01882,107.54625,89,,,,12.3,11,2025-07-14T16:35:31.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01865,107.54592,28,,,,13.2,7,2025-07-14T16:35:38.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01828,107.54619,70,,,,13.1,8,2025-07-14T16:35:47.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01790,107.54655,2,,,,12.4,12,2025-07-14T16:35:58.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01815,107.54641,70,,,,12.3,9,2025-07-14T16:36:11.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01831,107.54668,53,,,,12.2,10,2025-07-14T16:36:20.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01812,107.54661,95,,,,13.1,8,2025-07-14T16:36:33.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01795,107.54622,4,,,,13.2,12,2025-07-14T16:36:48.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-7.01801,107.54638,35,,,,12.1,5,2025-07-14T16:37:01.313701Z,5ca5d019-be7b-45b2-a68c-989c596e9055,
-6.85516,107.63293,28,,,,12.6,5,2025-07-14T16:20:17.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85527,107.63271,81,,,,12.9,8,2025-07-14T16:20:30.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85528,107.63297,7,,,,12.6,6,2025-07-14T16:20:42.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85481,107.63330,49,,,,12.6,8,2025-07-14T16:20:54.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85486,107.63323,77,,,,12.3,6,2025-07-14T16:21:04.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85503,107.63373,25,,,,12.2,10,2025-07-14T16:21:11.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85531,107.63403,68,,,,13.4,5,2025-07-14T16:21:23.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85546,107.63369,42,,,,12.4,10,2025-07-14T16:21:31.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85518,107.63379,38,,,,12.6,8,2025-07-14T16:21:39.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85531,107.63342,99,,,,12.1,12,2025-07-14T16:21:52.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85572,107.63331,82,,,,13.1,5,2025-07-14T16:21:58.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85540,107.63371,55,,,,13.4,12,2025-07-14T16:22:06.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85579,107.63419,100,,,,13.0,12,2025-07-14T16:22:13.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85624,107.63423,63,,,,13.1,10,2025-07-14T16:22:25.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85599,107.63376,3,,,,13.4,7,2025-07-14T16:22:40.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85565,107.63339,64,,,,12.8,9,2025-07-14T16:22:49.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85598,107.63366,54,,,,12.6,9,2025-07-14T16:22:59.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85555,107.63335,76,,,,13.1,7,2025-07-14T16:23:13.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85558,107.63364,33,,,,12.3,9,2025-07-14T16:23:23.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85540,107.63406,12,,,,13.4,8,2025-07-14T16:23:30.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85547,107.63435,26,,,,12.4,9,2025-07-14T16:23:39.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85545,107.63389,100,,,,12.3,6,2025-07-14T16:23:46.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85560,107.63415,50,,,,12.7,10,2025-07-14T16:23:55.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85576,107.63426,31,,,,12.3,9,2025-07-14T16:24:06.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85552,107.63451,30,,,,12.8,5,2025-07-14T16:24:17.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85576,107.63418,74,,,,12.2,11,2025-07-14T16:24:22.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85607,107.63408,21,,,,12.3,9,2025-07-14T16:24:33.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85572,107.63406,57,,,,12.9,8,2025-07-14T16:24:42.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85618,107.63410,42,,,,12.8,9,2025-07-14T16:24:52.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85656,107.63442,2,,,,12.7,10,2025-07-14T16:24:58.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85645,107.63492,96,,,,13.3,10,2025-07-14T16:25:10.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85641,107.63465,76,,,,12.5,7,2025-07-14T16:25:15.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85656,107.63508,20,,,,13.2,6,2025-07-14T16:25:28.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85623,107.63490,29,,,,13.3,11,2025-07-14T16:25:34.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85616,107.63530,67,,,,13.5,6,2025-07-14T16:25:40.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85570,107.63497,49,,,,13.3,10,2025-07-14T16:25:49.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85565,107.63447,5,,,,12.3,9,2025-07-14T16:26:04.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85526,107.63457,46,,,,12.6,12,2025-07-14T16:26:09.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85495,107.63429,1,,,,13.2,12,2025-07-14T16:26:20.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85495,107.63428,60,,,,12.8,11,2025-07-14T16:26:26.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85525,107.63423,86,,,,12.7,10,2025-07-14T16:26:36.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85484,107.63421,34,,,,13.5,6,2025-07-14T16:26:44.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85534,107.63376,34,,,,13.0,5,2025-07-14T16:26:55.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85532,107.63336,6,,,,13.0,9,2025-07-14T16:27:01.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85498,107.63288,35,,,,13.1,12,2025-07-14T16:27:10.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
-6.85539,107.63274,94,,,,13.2,7,2025-07-14T16:27:21.313701Z,260c8591-7345-4c83-ab34-a7fefd9d4150,
